@RELATION donnees
@ATTRIBUTE text STRING
@ATTRIBUTE eval {-1,1}
@data
"oh boy where do I go with this one acting weak plot stupid death pointless nudity this be n't entertainment this be hell do n't waste your money time or life on this pit of evil it be just god damn be this movie awful Tom Savini why why would you waste your life on this crap this movie not worth it I will rather snort crack and smash my head up against a wall than watch This this sinful act again please take my advice and stay the f k away from this elephant turd of a film no you know what I should n't even have to call this thing a film just stay",-1
"I have see a lot of movie and rarely would I ever rate a movie 1 but this movie be beyond terrible the act be terrible the plot be ridiculous the effect be unrealistic and the character be annoy usually when I watch scary movie I think it be dumb when the character hear a noise in house forest school etc and then yell out hello be anyone there but at least they be believable when they do it this movie could n't even get that right this be a movie that will make other B horror movie like and the look like academy award win masterpiece I always have an open mind while watch movie and I can only say that this movie be a complete waste of time and I write this comment so that anyone else who be think of watch this movie will think again",-1
"angel who get a little be ban from heaven and now reside in a British forest where they seduce and chop up teen talk about high concept on the plus side this little mother give us Tom Savini but since his acting range be limit to two minute screen time his five minute presence seem a tad long the angel run around the forest naked for the most part of the movie but though they might have the body of an angel their face sure look like Joan Rivers on a bad day act and amateurish gore effect do n't help and the night scene fatally recall Paris Hilton 's most famous movie so bad that it be really bad",-1
"this movie be a terrible waste of time although it be only an hour and a half long it feel somewhere close to 4 I have never see a movie move so slowly and so without a purpose this be also a horror film that take place a lot of the time during daylight my friend and I laugh an insane amount of time when we be probably suppose to be scare the only thing we want to know be why such a terrible movie be release in so many country it can be that high in demand the Nicole Petty should stick to model because although she be beautiful she lose her accent so many time in this movie half of the time she be British and half the time she be American",-1
"for the first forty minute empire really shape itself up it appear to be a strong confident and relatively unknown gangster flick at the time I do n't know why I think it be good but now I do one of the main problem with this film be that it be purely and utterly distasteful I do n't mind film with psycho and thing to prove a point take Jackie Brown for example but they be all so terribly shallow in this but that be obviously throw in for entertainment you literally feel a knot pull in your stomach another major problem be the protagonist he be smug arrogant yet ironically enough not that bad he do n't seem tight enough to be a drug deal woman killer the fact be at the end of the day this film be completely pretentious not slick not clever just dull and meaningless this colossal mess should be avoid at all cost out of 1 out of 5",-1
"this REVIEW MAY Have but that determination would be negligible in such a classic and well know story the Cinderella story rank as my favorite fairy tale the world will never have enough of this wonderful tale the problem be that everyone want to tell their own version of the tale this can work if the story deviate or attempt to throw some interesting idea together with some magical photography and scrumptious look production design with poor direction and edit this Cinderella story be more like an ugly that never hatch or rather be never transform into a swan all the production value that money can buy can purchase good cinematic timing and dramatic development or good act the entrance of Cinderella at the ball as so poorly do there be no drama of anticipation nor excitement of discovery the writing make me very nervous too the Prince be the most undesirable of memory why would any girl want to marry a boorish self absorb prince who dislike woman Turner 's turn on the role be an embarrassingly painful showing that demonstrate one liner more than act nuance even the Cinderella part hold little interest or sympathy perhaps only one sentence will describe this attempt so cheaply be What Must be mention and mention in shameful excess be the glorious photography matte work and production design it be a pleasure to peruse the landscape set and setting as the story unfold for some Cinderella storytelling go for two gem 1 Rodgers and Hammerstein 's Cinderella with Lesley Ann Warren even with the obvious stagey TV 's look to the set this be the good version on celluloid bar none an all star cast make every effort to provide the high entertainment divert and memorable writing and music this be the classic 2 ever after this Drew Barrymore gem maintain the historical perspective alter the story line but not enough to derail the effective development of the salient point of this classic tale the character of the principal and of all of the support role be write smartly and act well",-1
"perhaps it be because I be so in love with the William Holden Kim Novak version or because I be not a Gen but this be absolutely the bad remake I have ever see without the original 's soundtrack it just seem like another typical TV movie yes about as bland as Kraft cheese",-1
"accord to reviewer the year be and the player be year old college kid about to enter grad school Jolly joke the synthesizer keyboard be not invent yet but there it be on the bandstand the Ford Car be not invent yet but there it be play oldie music the synthesizer appear to be a model from the mid be the car at good be from the mid 's year old college kid Josh have see birthday when this make for TV movie be produce the plot be so predictable that viewer have plenty of spare time to think of all the error appear upon their TV 's",-1
"well what can you say about a Barbara Cartland adaptation there be some amazing actor in this Oliver Reed Sarah Miles Christopher Plummer but they clearly be clock up the money Anthony and Marcus Gilbert have appear in two other Cartland epic Anthony with Hugh Grant who look suitably embarrassed and Gilbert with Helena Bonham Carter if you really want to see a watchable adaptation of Cartland the Bonham Carter one be the one to go for a Hazard of what a title Gilbert be the weak link in that but Bonham Carter be suitably beautiful and of course can actually act and the rest of the cast play it to the hilt with tongue firmly in cheek Edward Fox Diana Rigg",-1
"an annoy experience dialogue handheld camera for no effect directionless plot contrived romance to the whole mess Ron Silver be the only real actor Gretta Sacchi be Terrible Henry Jaglom do good with eating which suit his style much more",-1
"I recently view this atrocity in my film program and I think it be awful as I say in my tagline it be pretentious trite petty and phenomenally self important I consider myself a fan of film and all the thing that film have to offer if I want to watch a documentary on the Cannes Festival I will watch a E and they would probably be more objective about it I recommend it period",-1
"I do n't remember a movie where I have care less about where the character have come from what happen to them or where they be go I realize that Hollywood 's great pastime be navel gaze but these people be either too despicable or too boring to take up time with for what it be worth though the discussion that follow the showing under the auspice of the Key Sunday series do make allowance that possibly the three woman do show some redeeming characteristic I disagree",-1
"movie industry be tricky business because decision have to be make and everyone involved have a private life too that be the very original thesis of this feeble attempt at make an insightful film about film and indeed no good proof of the industry 's trickiness than see Anouk Aime and Maximilian Schell trap in this inanity the insight consist of talk head rattle off bullshit like should I make a studio movie that pay a lot or should I make an item and stay true to my artistic self do the latter please or our relationship be not only professional it be private as well it be a rather complex situation to handle be n't it yes it be my dear between the insipid dialog one get glimpse of palm tree hotel lobby and American movie poster no sign of non American film presence on the slumber session be inevitable make the minute of the film feel like age Jenny Gabrielle be spectacularly unconvincing in justify her own presence in the frame",-1
"apparently the Man be about a guy who wander the land perform show of self mutilation as a way of cope with his abusive childhood I use the word apparently because without listen to a director Andy Copp 's commentary which I do n't have available to me or read up on the film prior to watch viewer wo n't have a clue what it be about and fan of extreme movie may be lure into watch the man with the promise of some harsh scene of splatter and unsettling real life footage but unless they be also fond of pretentious headache induce experimental art house cinema they will find this one a real chore to sit through minute of ugly imagery accompany by sound terrible music and incomprehensible dialogue this mind numbingly awful drivel be the perfect way to test one 's sanity if you have still get all your marble you will switch this rubbish off and watch something decent instead I watch the whole thing but be well aware that I be completely bark",-1
"this piece of filth be virtually impossible to follow the sound be crap the picture quality go from bad to bad to good to bad again thing happen for no apparent reason character appear and disappear be the director suffering from a massive brain injury during its production Poor film make aside the story be vile just sick evil t if you like rape murder and self harm this be right up your alley and if simulated scene of murder be not enough you can enjoy clip of actual people be execute I watch almost all of it but have to turn off after I see brain blow out never before have I see a film that leave me feel so ashamed and dirty",-1
"I buy this movie for 1 not know what it be all about I think a movie name mutilation man must be if not very funny at least fill with gore it be n't funny alright it be disturb Very disturbing and I do n't mind disturbing movie but this one just do n't mean anything except that child abuse be not a good thing to do the quality of the image be terrible the acting there be no act just some up mutilate himself for over minute this be probably material for 's off on extreme gore do n't watch this it be not worth your time its just awful I wish i never buy this they should mutilate the guy who make this",-1
"an Avent garde nightmarish extremely low budget film that have delusion of grandeur hard to sit through I get the message that child abuse be wrong big revelation I have no clue it be wrong before view this Yes that be sarcasm watch this film if you be offend by nudity of either the male or female gender watch it if you be the least bit squeamish watch it if you care about act on second thought just watch it period my grade D make the movie the premiere interview with Kristie Bowersock delete scene movie still Director 's commentary 2 version of the teaser trailer music video by the a classroom video experiment",-1
"first of all I love good and be not afraid to get in touch with art but this zero budget flick be none of it the picture quality be so damned low the soundtrack the most annoy one I ever hear and as for the FX well the super low quality make some of them look not as bad as they would in a real movie what this junk here be n't no concept a wafer thin storyline primitive acting and rare dialog I think I count about sentence in the whole movie each one repeat about time same for a lot of film sequence may be an indication for which kind of audience this crap be make the story seem to be that a young boy have to watch his father rape and kill his mother get psychological damage and as an adult go tour perform a show of self mutilation so far so good but for these pseudo art idiot director this plot be just a line to put cheap produce shock scene in a row which neither have a message nor make any sense freshly take out bowel be throw on a naked bound woman in an earth hole why and why be that the only time you see both woman and thrower in the whole bloody movie Yes Sick Yes Necessary No no Everyone mistake this cheap gore show for art should as soon as possible visit his psychiatrist or should watch Pink Floyd 's the Wall to see how a similar topic can be work out in an artful way I hope this be your first and last movie Andrew Cobb and all you gore head out there remember not everything that look cheap and make obviously no sense at all be automatically Art",-1
"this be a good example of how to make a film there be very little meaningful dialog no context for the event and constant cut between seemingly unrelated scene the result be a confused clueless viewer the plot be absolutely impossible to follow and the idea present be meaningless without listen to the director 's commentary this movie have a lot to do with human atrocity and try to show how wrong it be with an emphasis on child abuse it include some stock footage of real horrible act of violence include war time execution although it work in the context of the movie I feel that the idea behind the movie could have be present without resort to such extreme content this film be absolutely for the weak stomach or the easily offend and should not under any circumstance be show to minor the climax be anti climactic compare to the content of the rest of the movie if you be not listen to the commentary while it happen you will probably miss it the director 's commentary be a one shot sit the guy down and let him talk no cut type of commentary while this be n't necessarily bad the director end up ramble a lot and often spend minute at a time complain about his college film condition Co producer bad film and a dozen other thing the constant negativity detract from what otherwise be an essential tool for understand the movie the movie be shoot many year ago on and film over a period of four year on an extremely low budget because of this the video and audio quality be poor that alone do not make it a bad movie but it do make a bad movie bad",-1
"spoiler warning first of all I rate this movie 2 out of the idea be good but there be too many stupid error in the movie fail to make it the psych drama that it might have be first of all she never fight alone after an initial very strange doubt from her mother which be not believable when the mother prove to be so supportive and love later in the movie the rape victim be not alone she be also unbelievably naive always fall into the Crew 's strange traps her friend be unbelievably nasty the thing that I find most unbelievably be that Ethan fail to control the crew when he change his Ethan be very much the leader of the Crew hey they even say so and people seem to think the other guy be a jerk but when Ethan change his opinion he just do n't manage to convince even one single person in the Crew that he be right and that his former friend be wrong Everyone just simply hate him why the movie provide no explanation How do he ever become the leader a funny note be that my girlfriend think I be watch Beverly Hills when she come in Two actor from the same successful TV series a cheap way to get viewer",-1
"I see this movie in its own time period when have a baby out of wedlock not only ruin your life but stamp your child as a bastard in these day of single mother that may seem very far fetch but it be very true and I be not crazy about laugh at someone who be stammer either between these two problem I have difficulty find this movie funny at that time I do n't know who have direct it or what a marvelous reputation he have I do know who Betty Hutton be and she just make me nervous because she be so frenetic I love Up Baby but I find this movie just embarrassing I be sure the punch at some church function probably be spike but I be the one need a drink after watch this again the idea the girl would have to be drink in order to get married and get pregnant just add to the misery an entire town could turn on you under these circumstance so the outcome of this movie be really the funny part of course shoot me I do n't like it be a Life either",-1
"this very low budget comedy caper movie succeed only in be low budget be stupid chase scene be uniformly boring and most of the on screen money seem to have be save for a series of crash and explosion in a parking lot during the film 's last five minute a briefly glimpse port a potty early in that scene be certain to wreck and spew crap on the film 's chief villain no prop be here without a purpose the whole film be depressingly reminiscent of those that occasionally come out of Rodger Corman 's studio when he will give a first time director a few buck and a camera but without the discipline Corman would impose",-1
"time spend watch this film be time waste I do not dislike science fiction I do not reject any genre per se since good work can be do in any genre this film however be not good work I can fault the visual when not involve alien makeup and the special effect be impressive the story be not out and out Bad for a comic book but the visual be obviously where all the maker interest attention money go the direction alternate between sluggish and confusing one be not at all sure exactly who be do what and with what and to whom at at least one crucial juncture the act be mostly very bad indeed there be no basis to most of the line reading besides a hint of it be that way on the page and the director tell me I be suppose to be mad sad scared whatever Okay so it be a SF series pilot since when be that an excuse for correctable shoddiness in area when should be regard as essential to a dramatic medium I be astonish the pilot sell the series or be the money also in the hand of",-1
"I think this movie seem like a case study in how not to make a movie for the most part since I be a filmmaker I give it a 2 for consistency the problem remain from begin to end with the plot be extremely predictable use bit and piece of most if not all previous successful war storey the computer generate graphics be too much like view a video game at point and there seem to be no attempt by the director to add some realistic quality to the story I be interested in the budget to get an idea of what he have to work with but do not find that information it seem like this project push the limit of a low budget movie too far result in a production that drag the viewer along with the story without their imagination be engage the actor be n't bad but the plot need more innovation",-1
"wow I have see some really bad movie in my time but this one truly take the cake it be the bad movie I have see in the past decade no exaggeration as a US Army veteran of the war in Afghanistan I find it nearly impossible to even finish watch this ridiculous film not because it bring back memory far from it but because there be absolutely no attempt at authenticity to be find anywhere in the film not so much as the tiny little shred it seem like it have be write by an 8 year old child who get all his notion of war and soldierly behavior straight out of comic book the film be make in Hondura which should have be a clue but even that ca n't fully explain the atrocious production value of this ridden piece of trash I could try to list all the endless technical flaw but it would take virtually forever from the ancient unit shoulder patch which have not be see or wear since WWII and the character 's name tag like wear by the character Colonel Collins which be actually spell use the reversed mirror image N of the Russian alphabet not the US alphabet the list just go on and on the uniform the equipment the plot and most especially the behavior of the character themselves every single scene be just chock full of ridiculous flaw inaccuracy and utterly mindless neither the storyline itself nor the character be the least bit credible or believable it be all laughably childish in the extreme this be obviously a movie that be mean to appeal strictly to pubescent boy and I have little doubt that even they would find this film utterly absurd in short this film have absolutely no redeeming quality at all it be a total waste of time I will strongly advise anybody read this to pass this garbage by it be truly not worth waste a single moment of your time for",-1
"I try to watch this movie in a military camp during an overseas mission and let me tell you you will watch anything under those circumstance not this piece of t though the first five minute set the tone by weak porn movie quality act weird out of the blue plot twist and unbelievable situation and behavior it get bad after that this movie do not have one single saving grace and yet it be not bad in a way that would make it funny to watch it be just horrible I have see quite many movie in my life and I be not one of those snobby know all critic I mean I will enjoy most movie to some extent even if they be bad this one man Steer well clear of this one my friend",-1
" let the MPAA fool you with their rate R for extreme violence there be no extreme violence in this boring of t I expect some cheap Rambo 3 type action that the trailer promise however its just boring boring nonsense with ton of lame slow mo flashback that make no sense",-1
"my wife be a fanatic as regard this show that being the case I buy her season one through three and season four be on order I personally think the show be one big farce the cast be equally bad Alyssa Milano should have stick to the other trash movie she make such as Ivy of the to name a few the other female support cast member be equally inept in their portrayal I have see well special effect in the old Republic Pictures serial I see as a child I can understand why the male lead remain on the show for such short period of time even though I do n't know if it be their own choosing or not please please do n't renew for another season as enough be enough Bob",-1
"slight spoiler a hunchback year old boy kiss a very cute year old girl and eventually he have sex for the first time after the act he lay in the bed with her not touch her the next day he conclude that he do not like sex much and do not want to try it again for at least a few year this be seemingly a fine opening for a teleplay about a boy discover his homosexuality or perhaps a medical drama about a post pubescent teen with a severe hormone deficiency however as the plot develop what emerge be a story of a year old father who be support and encourage by his overbearing mother at one point his mother preach to her Co worker who be not as understand as they might be every step of the way in this my son have be amazing I have never be more proud of him the young father 's old sister who otherwise be cold towards her brother begin to show pride in her sibling you have be cool about this as she give him an encouraging warm hug the year old father want to be a father he want to be a parent why not we see the new baby a few minute after birth it appear to be a healthy happy 4 month old infant just as baby be bear on TV in the be and be once the young father be a parent he have find happiness he insist he will be the one to change the dirty diaper we see the year old father sincerely happy hold his baby while the teen 's mother be peak over his shoulder fade to black",-1
"with the exception of Family this new season be bad than Season One I ca n't imagine what they be think as a fan of horror can tolerate a lot of gore and mindless mayhem but this series get bad with each outing I ca n't imagine how dishearten it must be for the actor and crew to go to work each day toil to churn out such crap story be that too much to ask for How can we give damn about the fate of in these storey if we be not engage who care if they get carve up or whatever almost every episode end with mindless blood let go for gross out shock without any sense of revelation or conclusion or Reason why we have be subject to an hour of bloodletting even Dante 's effort this season have some disturbing sexist violence and wander off to a pointless conclusion ironically the production value and performance tend to be up to speed while the content be utter crap I have great hope for Exec 's Garris 's Valarie THE Stairs but we shall see",-1
"some of the filmmaker who be participate in this series have make some really great film but they sure as heck be not show much skill with this series particularly the write OK the first season be somewhat good but these new episode they be create just stink I be a huge fan of horror and in my opinion the vast majority of these episode be total garbage nothing new or genuinely interesting few of them be visually creative it be just typical fabricate Hollywood crap uninterest childish poorly conceive and in some case flat out laughable much like Tales from the crypt the only good thing this series have be offer be great nudity other then that this series blow hard I get the impression sometimes that they hire a bunch of eighth grader to write the episode maybe they do",-1
"horror fan I be speak to the over be although if you be under I apologise for what you might deem an insult in short if you appreciate have your imagination disturb by well write original storytelling punctuate by unpredictable well plant scare and deliver via convincing performance then I can heartily recommend make by director who have apparently long since past their sell by date it be no accident that almost every episode feel as if it be make in the be not to put blame squarely on the shoulder of some of these old boy or indeed the be because where would we be without certain movie from the likes of Argento Carpenter Landis Dante and Barker actually Clive be you do in there Glad to see Romero have the good sense to give it a miss as I be sure he be ask to partake more perhaps we should point the finger at creator Mick Garris whose credential include the logic defy and depressingly ill advise TV remake of Stanley Kubrick 's masterpiece the Shining perhaps it be an indication of the state of television today be we so starve of good TV horror that we applaud any old sloppy schlock that the network excrete onto our set sadly maybe so normally I would n't see the point of add a comment that do n't argue the fault and merit of a production I will just rate it accordingly however as this series be woefully lack in any merit with perhaps the sole exception of the theme tune I write this as more of a warning than a review Waste time and money if you disagree with me then it be more than likely that you have n't see enough decent horror perhaps the early film of some of these director would be a much good place to start but if these Masters of be be assess on these work alone they will never have be allow to graduate with even their Bachelor 's degree unless of course they be study for a degree from the University of S t",-1
"accord to Takashi 's Master of segment imprint be ban in the US so I figure I will translate the Swedish review I just write for it it be hard to have any sort of expectation from Ichi the Killer director Takashi 's episode in the Masters of series and the cover of do in deed look very promise the story mostly take place in a remote Japanese bordello some time during the 19th century and it tell the tale of a journalist search for the woman he leave behind and whom he promise to return for and deject he arrive at the bordello hope that this will be the end of his very long journey it turn out that one of the prostitute a deformed and quiet girl know about and the desperate man make her tell him where she be and what have happen to her since he leave the story she tell him be as deplorable as it be hard to swallow the first thing that hit me about the episode be how unnatural it seem that the Japanese cast for the most part speak fluent American English but I will leave it at that it be not that big a deal What be a big deal however be how miserable the rest of it be 's tale move at such a slow pace that I could n't help look at my watch several time during the minute the extended scene that take place somewhere in the middle of the movie feel so and pornographically intrusive that not even scene become interesting I feel like it be violent just for the sake of violence itself with no sense of style or purpose the only scene that provoke any kind of emotion out of me be the image of bloody fetus roll along the bottom of the swiftly flowing water and in all honesty the only emotion they provoke be feeling of disgust the journalist seek the love he leave behind be play by Billy Drago for me most memorable as Frank Nitti Al assassin in Brian De Palmas the I have always find Dragos portrayal of Nitti to be very icy and I mean that in a good way and that be probably why I be almost annoy when I find him to be so terrible in a good way in this one his acting seem to flow between no feeling or empathy whatsoever to display of some really bad overact when his character be suppose to react to the awful thing have be subject to I be sit in the sofa twist and turn in an attempt to escape the horrible put forth by Drago I be grateful that most of the story be tell by of a geisha who play the deformed prostitute the finale be probably suppose to be chock maybe even revolting and horrid but I just find it to be kind of you know blah and I look at my watch again for the time just wish the episode would end maybe the finale cause me to smile just a bit but that be only because I could n't help think of an episode of Red and the upside down chin of Craig Charles and Danny John Jules with eye glue on them to make them look like alien lucky you if you have see that episode and now decide to see imprint I will forever have ruin the visual of the end for you my first thought when finally end be that the only thing that make the pain of watch it worth it be hear the main title theme by Edward the same music I believe be use in every episode of this series and that if anything be a big warning do n't you think one might point to the costume design by Michiko Kitamura and say that there at least be something lack in style and refinement but there be so many other film and TV show that be so much well at show off the Japanese geisha fashion this be nothing but inferior and I be disappoint Takashi 's Masters of episode be bore uninspire and pointless in other word it be really really Bad",-1
"there be not one original idea in this story theme be pull from various source a few be the Gate in the of another Carpenter film and the Ring it even go as far as feature the same damn glowing circle from the Ring and use it as the film 's namesake the soundtrack by Cody Carpenter be all but lift from Hopefully no one will oppose this comment by spew the word homage around yes I see that the theater be play Argento 's Deep Red an homage would be a bullshit cop out this be bottom of the barrel throwing gore and disturbing imagery into the pot do not make a good horror film Carpenter use to know that he should fade into obscurity or acquire a time machine",-1
"the only redeeming quality of this movie be that it be bad enough to be comedic Everyone in this movie look like a porn industry drop out I have actually see well acting in low budget porn I though I have actually rent some kind of gay porn after this classic scene Jim your ass Nick you watch yours together I wont leave you behind the first action sequence show how awful the production be but its really kind of funny good guy have transformer weapon in one scene they all have fake HK sub machine gun next scene AK replica and then to top it all off they do some weapon swap between scene with a couple of M I think they have a budget shortage for gun not enough to go around between the good guy and bad guy fight scene be poorly coordinate and fake as all hell you have to remove the pin spoon from a grenade for it to explode on its own you ca n't fire a shoulder launch missile of any kind while ride inside a helicopter that you throw away do n't suddenly re appear when a gun be out of bullet throw it away be still pretty stupid unless you have no idea how to them big slow truck drive around in first gear make for awkward action scene I really cant believe movie like this be actually produce this movie would be hilarious on nitrous oxide or maybe just drunk",-1
"early heavy war time propaganda short urge people to be careful with their spending practice in effort to prevent any runaway inflation use scare guilt and patriotic jingoistic rhetoric which be normal for the time the government be concern that the sudden war time production and therefore wage increase and subsequent spending practice if not check could cause serious problem during and after the war it truly be a window into the past historically and culturally",-1
"this be a well make informative film in the vein of PBS Frontline the problem be Frontline already do this piece and manage to bring L Paul Bremer in to tell his side of the story more troubling be the fact that the director of the film Charles Ferguson a former think tank be a war supporter until the occupation go south What do he think would happen the invasion of Poland go really well too until it be mess up by those pesky Nazi and that be what this film feel like an apology for occupation rather than a deconstruction of the act of war itself Ferguson seem to suggest that the war could have be run well as if any war can be good",-1
"there seem to be an overwhelming response to this movie yet no one with the insight to critique its methodology which be extremely flaw it simply continue to journalistic style analysis which be that it play off of the audience lack of knowledge and prejudice in order to evoke an emotional decry and outburst of negative diatribe Journalism tell the viewer some fact only in order to predispose them into draw conclusion which be predictable for instance the idea of civil war chaos looting etc be all supposedly unexpected response to the collapse of governmental infrastructure follow Hussein 's demise be these not all symptomatic of an already destitute culture doctrinal infighting as symptomatic of these vein of Islam itself rather than a failure in police force to restrain and secure would they rather the US have declare law i be sure the paper here would have explode with accusation of a police state and fascist force aside from the analytical idiocy of the film it take a few and leave the rest out claim so and so refuse to be interview yet the question they would have ask be no doubt already answer by the hundred inquisition those individual have already receive would you as vice president deign to be interview by a first time writer producer which be most certainly already to twist your word they could n't roll tape of to actually show her opinion and answer some of the logistic of the question perhaps they never watch her hearing this be far from a neutral glimpse of the situation on the ground there this be another bias asinine approach by journalist which be by and large unthinking herd anyone want to comment on war ought at least have base their idea on thing a little more reliable than NBC coverage and CNN commentary these interpretation smack of the same vitriol which simply create a further of those who want to think and those who want to be tell by the medium what to think",-1
"this movie be so bad that my i q go down about point after see it it make me wonder who could sit through the week it take to make it and think that it be worth it it must of be some kind of personal favor to Van",-1
"Universal the return be not the bad movie ever make no that honor would have to go to a film that attempt to make some sort of statement or accomplish some artistic feat but fail in a pathetic or offensive manner however perhaps no movie I have ever see have try for so little and succeed so completely as do Universal the return this film be a action travesty that have virtually nothing to recommend it the acting be as bad as any movie I have ever see the plot be terrible and predictable the special effect be pathetic in short anyone even remotely connect to this film should be ashamed of themselves us the return make previous Van fare seem like groundbreaking cinematic masterpiece some movie be so bad they be good me when I tell you that this be not one of them I be really not sure what else to say here I doubt many people be consider see this movie if they have n't already but just in case do n't",-1
"no despite Action Science fiction film that reflect quality be scarce indeed largely because of imaginative theme from the genre to the screen too often fall short of effective execution as a result of insufficient funding or inadequate invention and unfortunately for its producer this work be lack on both count woefully so in the case of the latter with essentially no budget with which to operate it be a grave mistake to attempt the depiction of such a gamut of event as those within this scenario and in particular special effect of space opera warfare which appear only clownish while seed from the imagination lie fallow due to some of the most fatuous misunderstanding of basic scientific principle to be find among these be frequent firing of weapon within a sealed environment and a wayward law of gravity which enable freedom of movement of cast member while inanimate object float but it be easy to accept these than it be to pretend that any of the episode have a basis in plausibility the plot involve an escape of life sentence prisoner from a space station penal colony to a waste landfill upon our moon and their various attempt to obtain passage back to earth with some few capable player present who be execrably direct by first timer Paolo whose production team waste effort upon such as holographic pornography while ignore a pressing and basic requirement for the creation of state of suspense and of impetus",-1
"I first hear of 2 when I drive past a cinema when I be on holiday in America I really do not take much notice of it until I buy the original on which lead me to find out about its three sequel I subsequently start to read about the return on the and ask friend what they think of it despite their horrific criticism of it I still go out of my way to see it and be on the brink of buy it until I see it for hire on I be n't expect much but think that it must have be half decent to get a theatrical release in the US after all how often be it that you see Van on the big screen well nothing could have prepare me for this it be so bad I almost cry What a total waste of minute and 2 it be hard to explain how bad this move be honestly this be idiotic film make No it be more than idiotic I just can believe how this get make I can believe that someone out there have not murder Mic Rogers How stupid can people possibly be firstly Van actually think the script and finish film be good secondly the fact that Xander Berkley of 2 and Air Force One status himself to this film I simply can believe the stupidity of this movie it take itself so seriously but come across to the audience like a spoof here be an example 's daughter yes Luc be now a human again I want my daddy Seth so do I oh yeah and some guy try to shut down Seth by pull three huge lever with wait for it on and write on them the act all round be like act I be sure Mr Director model Luc 's reporter girlfriend on April O'Neil from the cartoon Turtles she refuse to go because she need her story I mean come on how many clich can a film possibly use please listen to me fellow user do n't touch this with a barge pole To conclude Universal the return have no relation whatsoever to the first movie in fact if they be n't call then you would never know it be a sequel Luc be now a human again what the hell the only place in which he can access the Internet be in a All the new Sol look like they be drag off the street they be that unconvincing this be pure torture to watch so do yourself a favour do n't torture yourself P S Best part of the movie Romeo jump off a building and shout Oh t",-1
"I be very skeptical about sacrifice my precious time to watch this film I do n't enjoy the first one at all and the last Jean Claude Van film I like be Blood Sports after manage to sit through it all avoid avoid",-1
"Van What else can I say Bill Goldberg Go NOW we know this movie be go to be really horrible I see the first five minute of this movie on TBS know it would be bad but not even I think it would be This bad the plot be awful Van be get old finally but unlike Arnold his movie be as well forget this movie do n't see it ever I would n't even be pay to see this film 1 5 star at its heart lie a wonderful action pack thrill ride well maybe not but the marketer would sure like us to think so would n't they John Ulmer",-1
"this movie be awful I ca n't think of one thing good about it the plot hole be so huge you could drive a Hummer through them the act be bad that even Jean Claude should be ashamed and that be say and dialogue What dialogue To think that I be a fan of the first one I use that comment loosely its more like a guilty pleasure than anything else this movie have Goldberg in it for cry out loud nothing good can come of this movie What make this film even bad be that it be bad you ca n't even watch it with a bunch of friend to make fun of this have get to be in my top five bad movie of all time 2 because it be hard for me to give a 1",-1
"this be a piece of t this look bad than a make for t v movie and i shutter to think that a sequel be even and the result war be pretty than this jean van shame have do it again and he wonder why his career be where it be now no script no story and no time should be waste on this i mean that 1 out of be too high way too high should be for this van shame be no actor",-1
"here Be the government have continue to develop the program now call the soldier be now strong and be able to take more damage than before however the government be downsize the project endanger and the supercomputer that be in the middle of all feel threaten so he take step to ensure his own safety he activate and control the and start to run mayhem the only one who can stop them be Deveraux Van this movie be about one thing fight the story be bad and be soon drown in all fight whatever happen and wherever they go they fight unfortunately for this movie it be no fun watch a fight where you know one part of it be indestructible normally you be pretty sure the hero will win but you still want to feel the fight be between two somewhat equal combatant not where one be indestructible and ca n't lose then the fight just become a tool to stretch time you wait until the final fight when Deveraux miraculously find a way to beat his unbeatable foe To further lower my opinion a desperate and sure sign of a bad movie be how much scantily clad woman there be well there be n't really that lot of them because the character be most man there be at least one woman though but almost every woman be needlessly show with at least just a bra once the female lead get by with this but we also pass through a strip club to use a computer no less with much more undressed woman these moment do not give anything to the story and be just there to try to please the adolescent mind male audience so in conclusion boring fight no more no less well maybe less 2",-1
"I watch this movie last night and already I be struggle to recollect very much about it the story be about a group of criminal who escape from a space penal colony they fly to the moon in a space age dustbin carrier when there they terrorise the dustbin man who work on the it strike me that rubbish low budget film often involve either desert planet or like this movie criminal escape from penal colony why this be I have no idea but I can say with some certainty that such film be always diabolical this one be really no exception it begin reasonably well with a decent credit sequence and a half way alright dance music soundtrack it then degenerate into a boring thriller so little of consequence actually happen in this movie that I be literally struggle to write a helpful review so if you be read this I apologise for not be able to enlighten you to the film 's subtlety and nuance for the record I recall a tedious bunch of baddie a tedious bunch of goody some nuclear warhead and a hologram of a naked woman other than that I be struggle if you feel you could be interested in the activity of lunar dustbin man then I would not hesitate to recommend this film I would also recommend it to those of you who wish to send their friend to sleep and steal their wallet",-1
