@RELATION donnees
@ATTRIBUTE text STRING
@ATTRIBUTE eval {-1,1}
@data
"i very disappoint film few reason half hour it be actually pretty decent although acting be n't any good rap video kinda funny production value do n't half bad fact almost think almost as good as recent Dominican film turn much much well than expect plot revolve not just cheat husband but woman view treat Dominican society as whole make good premise especially Dominican republic unfortunately do n't think maker film rely good all treat subject matter butcher veal cutlet minute the role man woman reverse main character wife put kind spell as result cheating habit not do transition happen look cut edge space age effect date i be guess 's but whole plot just go drain rest nothing but cheesy predictable situation clever liner top all guess warn spoiler alert all turn dream oh do n't come oh man almost forget most ridiculous thing well hour start think just do n't right sound track but hit half music take video game call king fighter oh Dr film work art comedy match 's action flick match 's animation as japan witty crime thriller as layer cake awaken journey as wake life state 1 but i have see much worse come Dr search los you will know i be talk",-1
"someone explain film feature poor people adopt pseudo gritty look see as realistic people do n't realistic character although actor do well really bad part situation instead see force self conscious effort edgy gritty down dirty sadly take lot more than hand holding camera rhyme reason fail light film achieve any quality any significant way it be sad commentary state independent film distribution film inside theater nowadays all carbon copy bad cinematography non existent camera direction lot swear strive pass as art it be little wonder film like in bedroom about Schmidt rave meander very average but compare current slew independent clone like raise victor outright brilliant inspired few year ago see independent film mean likely treat originality lot energy care maybe few technical glitch cause low budget nowadays mean chance you will yet number let be shake camera hour attempt placate lack taste independent distributor course all serve character situation completely unreal contrive any surprise independent marketplace few few survive company not all film like raise victor nothing but copy bad film precede",-1
"it great but wont more than money fact kind funny but story go no particular reason just cant understand happen action go yet producer angel call actor but do n't think way do call nothing but overact period little kid play as son totally no sense acting believe just favor do no clue do reason while do casting think cast comedian but do n't tasteless cheap humor bad do n't buy but hopefully as bad as get make people accept 's good taste public offer food work",-1
"the film poorly except familiar old name performance unknown name e uninspire see film director unfortunately bad reflection screenplay positive note 's pat 's performance save oblivion enjoy pat more karate kid though many good short not save money celluloid",-1
"one bad film see define bad prefer have eye ball yank forced tap dance than view pitiful dreck again hit wonder manage film simultaneously offend fan saleswoman la gay agent rest humanity any intelligence shoddy sloppy farce force deserve forsaken editor enterprise allow right actual song use film central premise the good imitator dead one bad mess take work mangle script word song speak perform 's quote bad special effect oscar moron decide grave potentially most photograph recognizable grave world resemble pyramid gold record glue atop situated middle park potentially film 's big audience fan however rampant stupidity give badge not credential on actually undercut conventional wisdom use word wisdom stupid truly horrible horrible film",-1
"be fan ca n't understand far bad relate all time totally unfunny silly plenty mistake king come Elvis grave public park mention suspicious mind just example people cast try good mike funny specially as impersonator tom hank cameo surprise but guy play young suck overall lack fun more boring minute minute want ultra cheap insane but absolutely funny little film relate truly recommend instead mess",-1
"darkly comic serendipity cosmetic saleswoman odd tie run sea impersonator while speak convention accidentally kill little fault still attractive actress considerable merit like pick quirky play but dreadful screenplay Mitchell Ganem Adam Michael Garber have n't iota good humor stereotype low ball gag not mean stuff classic comedy but shamble shameful level picture crude sloppy watch count much extraneous shot wheel pink Cadillac hand always position non look face hopefully well pay no star",-1
" reason i be give 2 instead 1 tom hank funny as box apart do halfway decent cast sign lame maybe like good idea time no laugh mention stereotype pathetic cast waste direction amateurish think most blame probably lie director bring nothing but flat performance all involve do n't waste time like do but enjoy good train wreck geez tell need more line call return sender okay funny than",-1
" leave build he 's lucky do n't watch unfunny stinker scene scene director find way make unfunny script less amusing fill unfunny death trite gay hack joke film more desperate than amusing sort film make hope follow day premature retirement let remember way talented not she be leisure delicious rest all waste talent find way minimize talent turn guy playing sound more like than king really good bit cast young girl play as really look like actually pretty good reason watch film all look tom hank cameo cameo be n't all funny but least not painful wonder incriminate picture hank make",-1
"i notice previous reviewer appear still school give very good review assume reviewer have n't see far superior adaptation classic novel major problem version casting way as tom long way talented boy treble shoot fame appear tv mini series the choir assume cast role tom long strength excellent acting the choir unfortunately small boy appear the choir grow tall gangly youth time tom 's midnight garden film as fail convince as schoolboy tom too far stretch imagination believe tom as play befriend far young version tom much close age development friendship much more believable special effect fail convince not any noticeable improvement tv effect cast acting version inferior early adaptation all all lack lustre version true classic as final observation point version fetch well second hand whereas new version buy under 5 need say more",-1
"if like bad it be incredibly low budget special effect you will mean use non actor give film it be charm you be bore group friend highly recommend rent b gem it be",-1
"i love hour life clip 's animal planet series splice loosely construct script do n't wait video",-1
"on be he be do n't try funny just but be n't mean guy car try kill he be just say oh nasty bloke look straight camera face camera too much guy fall car would n't expect dead bad acting i have see like crocodile almost eat just say do n't sound scared just mean hate sound mean but not worth see love but just too stupid",-1
"i think croc hunter pretty cool guy know would n't nerve 5 foot away croc but bad fart joke people get eat skit president all make the bad all time it be really bad film stay away all joke juvenile laughing stupid plot bad wonder screenwriter 4 year old i be surprise croc hunter do not beg crocodile eat see",-1
"ok all rest peace love many fan be n't all the crocodile hunter tv program bad act bad script bad direct capture teaching animal entertaining as animal seeker specialist million miss but whole idea big mistake plot break almost non existent cast horrible acting be n't worth elementary school level actor direction fault as well ca n't half way decent performance actor no matter bad script not good place write good script wish never course watch son while friend insist see instead live action son not discriminate like alright but still never ask again want fond memory buy series avoid like plague know would n't want remember respect avoid",-1
"i see film yesterday rent blockbuster fact know actress film wo n't say that be keep under wrap but admit be n't as good as thought tom hat guy but it 's shame be n't film long lack film idea script sound look like good but be n't entertaining well i be glad sister pay rent 3 's blockbuster choose disappointed thumb not cup tea 0",-1
"i could n't watch more than minute it be great combination really bad act really bad directing shot use disgusting break degree angle all time head hurt try watch load you know what dirt mystery machine window make light lighting window annoy it be badly frame all time it be just make want scream lady directing direct short film but i be pretty sure i will way well than direct feature film story unbelievable just long French kiss scene beginning tell it be gonna pretty awful pretty much try avoid really bad all cost it will save 5 buck rental hour life you will never",-1
"if like with you will like lousy camera work soundtrack non existent plot suspenseful moment tom like Romero 's dawn dead Tarantino Rodriguez from dusk till dawn you be treat icon very good actor as well no seriously definitely lousy i have see long time i have see quite few bad one as well tell most horror entertaining respect but just pure waste time reason give 2 instead 1 naked chick hot action all sharp look plastic tooth no i be just kid miss hit submit vote form stay away though sexy girl tooth cover",-1
"when teenager trip camp van many guarantee follow 1 teenager warn not go crazy local dan van handle ridiculous exposition deadly siren handle almost unintelligible burst 2 van break 3 whilst look help group split up pick one monster warn 4 house inhabit madman capture 5 house phone but not work disturbingly decorate flicker neon light spider maggot 6 madman catch as try escape vehicle wo n't start high speed getaway tractor 7 madman seemingly kill come dead cheap weak scare kill properly 8 girl leave alive group 9 unnecessary twist end add element naked siren character react startling different way despite fact that see supposed fall lust immediately seduce kill teens throat rip body pull half resemble year old boy dream think fair say opinion director previous work as low as possible but happy point few element boarder pleasurable great improvement previous film bad film see time cinematography very good music edit cut previous film low budget horror impress hear achieve money spend previous monstrosity however bad thing not body film ultimately mildly divert pointless time time again but extra rent film implore listen director 's commentary belief more say than film itself stagger commentary director 's claim film leaden preconceive idea say deliberate attempt use all openly wonder people it i be afraid say suppose clever nod wink film past genre not wittily script enough act appropriate tone nor direct enough style work film order lead ask question what point just slip right canon bad horror any attempt clever different have n't work nugget brilliance conversation snobbery digital film format rightly point digital often synonymous cheapness ease use however good moment conversation come bemoan fact Michael Mann make film format brand as visionary simple distinction Mann talented director use format fit story style horror hack use produce shelf genre picture think difference obvious comparison not arrogant but redundant good moment reserve Robert 's comment people take time review previous film do n't like generalise as geek go as far as single specific people have nerve voice opinion forum encourage just admit slightly disappointed review film be n't single ridicule tirade go further as group joke Norwegian reviewer complete hilarious accent imply people would n't know good film simply bear as always sort comment say more say than target simply make director friend look ignorant package round tasteful siren cast Robert 's swear blind voice i do n't want make film like as audition tape topless naked girl writhe ground simper self indulgent documentary make Robert 's say reviewer claim forest the well British film year do n't know try convince point commentary track Robert 's say jokingly i people sit home say this be n't amazing be n't wrong",-1
"ok friend rent few day ago like track b cover contain blood weird look naked girl fang stuff tom just no way fail right wrong just like waste really no story dialog terrible x character well really lack any kind personality effect terrible up long artsy shot scare people run do nothing extreme closeup eye stuff sit whole waiting happen but no oh come nymph great oh they be kiss again violence ok nothing really happen again oh run closeup eye again oh heres tom oh die right ok maybe cool interest happen no oh cool sever head end oh crap finally i be full myself i will tell van actor weird look house tom couple naked girl fang bucket blood make cool you have see i have zero budget day good effect well act good script than johannes guy do make cool easy great i be really upset",-1
"i think nadir horror film making reach book shadow wrong film make look like the compare piece shameless fecal matter audacity itself i will write more but i be still angry idiot enough spend 3 rent bobbin people English forest live Uk third life as far as know no dark uncharted woodland midland whole bally thing look like national trust conifer plantation angel look like anorexic turn most do research do however like bit get rip piece p love admire tom but can act",-1
"oh god begin bad act character just do n't care American British think enormous forest midland big fault drive all night wood unless go around they have come morning whiny knock poor wander woman they be mobile do n't work split up course make easy pick look house middle stay care unconscious woman than make comfortable cushion head cover up bloom road just leave lie hard road while make away all time camper van horny angel suppose desire human kind much eject heaven live embark sexual relation any man encounter no bite huge chunk rip head think missing point not gorgeous sexually deprive angel vampire as tom say breath beautiful well gal good body but nothing special face lead role far more pretty than call irresistible siren rubbish film waste 2 local library",-1
"note horror fan horror realize just waste minute life that be worthless it be insult watched premise sound slightly promising it be not it be just excuse use lame set piece low budget slasher film be n't good either promise naked forest nymph sound nice turn awful it be not it be not amateur cinematography make sure fall angel as sexy as average homeless person tom long history horror genre he be king low budget special effect low budget act come think reason not watch it be not he be bad but he be almost always bad good role dusk till dawn he be milk horror convention but let be focus positive forest damned great example not make negative obviously writer allergic originality script terrible that be all give minute but clueless pace way director treat plot characterization as nuisance think no care excruciatingly long boring driving walk nature sequence no doubt add increase run time make film qualify distribution complete lack aptitude film storytelling general good example number way tell go bad it be write direct person expect garbage",-1
"i rent flick reason tom respect work but real let horrible half film naked woman call fallen angel run try act scary oh occasional witch black white motion sicken camera scene tom 's character really awful horrible script get love line use be be n't funny no but act wish flick 0 oh name character molly ally but do leave breakfast club reunite forest unforgivable act",-1
"well typical straight toilet slasher film long story short bunch teenager young adult strand middle creepy wood hack naked nymphomaniac demon all basic slasher naked woman teen young adult maroon someplace spooky gory death scene survivor well build young woman always midriff but never bra less creepy crazy man know evil lesbian kiss scene sex killer no cheesy slasher film really terrible atmosphere totally dead nothing not sexually explicit scene nudity enough male lesbian female audience interested watching feel like watched nasty head congestion nasty head cold demonic 0",-1
"from start film awful bad be n't naked woman not need decent plastic surgeon but expertise dentist follow free hand whiten it 's crazy old guy gas station be n't much crazy but more i be not sure act great deal stare straight ahead look as stupid as while pretend shout robotic tone wood naked nymph need cure gingivitis apparently touch accord opening scene cause nasty look red rash neck assume chunk flesh miss but just look as though clear right up holland play ally never see act more me me i be not have fun no do n't wanna wo n't i be mean cow planet i be sarcastic petty do n't thing way sulk kind person remind more 6 Yr old girl 's attitude do n't think it be worth mention dire camera angle remind witch low budget film actually hacking lock door fact open reach unlock film completely laughable spoof successful just though but as horror film just plain wrong ca n't go t up run room although funny watch drip raspberry juice ear time open mouth while tom 's character completely blind hiding under table directly line vision funny think escape god damn tractor as all know thee number hate vehicle stick god damn slow any wonder do n't away many people know slice open wrist run hour as nothing happen no pain no weaken blood loss nothing but silly all sudden mean literally it be year later molly still wander wood have escape nymph behold pick up course not line promote book admittedly author but suddenly absolutely no hint as she be evil herself lure death cut crazy dude beginning suddenly wander round wood petrol dazzling performance no venture reason cue nymph stupidly bit fun while crazy pour petrol film finally conclusion have n't guess absolute rubbish no proper thought go all aim camera need fire come think do % cast right director actor budget get decent but again low budget English horror film but rest genre country English film make industry shame i be English i be allow say fact decent excite the min watch turn night day field type area all keep think heaven oh do allow make absolute cow 's testicle but ca n't turn film i have start watch unfortunately watch dusk til dawn just remind myself tom do act well option 0 believe choose film be n't worth point do but just opinion watch decide",-1
"oh boy acting weak plot stupid death pointless nudity be n't entertainment hell hell do n't waste money time life pit evil it be just god damn awful tom why waste life crap not worth i will snort crack smash head up against wall than watch this sinful act again advice stay f k away elephant turd film no know should n't thing film just stay away",-1
"i have see lot rarely rate 1 but terrible act terrible plot ridiculous effect unrealistic character annoy usually watch scary think it be dumb character hear noise house forest school yell hello but least they be believable could n't right that will make b horror like venom fog look like academy award win masterpiece always open mind while watch say complete waste time write comment who be think watching think again it be awful",-1
"angel get little ban heaven reside British forest seduce chop up teen talk high concept plus little mother give tom but act range limited minute screen time minute presence tad long angel run forest naked most but though body angel face sure look like river bad day mediocre act amateurish gore effect do n't help night scene fatally recall 's most famous bad really bad",-1
"this terrible waste time although hour half long feel close 4 never see slowly purpose horror film take place lot time daylight friend laugh insane time probably suppose scared thing want know terrible release many country can high demand petty stick modeling although beautiful lose accent many time half time British half time American",-1
"for minute empire really shape itself up appear strong confident relatively unknown gangster flick time do n't know think good but main problem film purely utterly distasteful do n't mind film psycho thing prove point brown example but they be all terribly shallow but obviously throw entertainment literally feel knot pull stomach major problem protagonist smug arrogant yet ironically enough not bad do n't tight enough drug deal woman killer fact end day film completely pretentious not slick not clever just dull meaningless colossal mess avoid all cost 1 5",-1
"review spoiler but determination negligible classic well know story Cinderella story rank as favorite fairy tale world never enough wonderful tale problem want tell version tale can work story deviate attempt throw interesting idea magical photography scrumptious look production design poor direction edit Cinderella story more like ugly duckling never hatch never transform swan all production value money buy can purchase good cinematic timing dramatic development good act entrance Cinderella ball as poorly no drama anticipation nor excitement discovery write very nervous too prince charm most undesirable memory any girl want marry boorish self absorb prince dislike woman turner 's turn stepmother role embarrassingly painful show demonstrate liner more than act nuance Cinderella hold little interest sympathy sentence attempt cheaply be mention mention shameful excess glorious photography matte work production design pleasure peruse landscape set setting as story unfold Cinderella storytelling gem 1 's Cinderella musical warren obvious stagey tv 's look set good version celluloid bar none all star cast make effort provide high entertainment engage divert memorable write music classic 2 draw gem maintain historical perspective alter story line but not enough derail effective development salient point classic tale character principal all support role write smartly act well",-1
"perhaps it be love holden version i be not gen but absolutely bad remake see original 's soundtrack just like typical tv yes as bland as kraft cheese",-1
"accord reviewer year player year old college kid enter grad school jolly joke synthesizer keyboard not invent yet but bandstand ford pony car not invent yet but play oldie music synthesizer appear model mid 's pony car good mid 's year old college kid josh see birthday tv produce plot predictable viewer plenty spare time think all error appear tv 's",-1
"well say adaptation amazing actor olive reed mile but clearly clock up money Marcus gilbert appear epic grant look suitably embarrassed gilbert carter really want watchable adaptation carter a hazard heart title gilbert weak link but carter suitably beautiful course actually act rest cast play hilt tongue firmly cheek fox",-1
"an annoy experience improvise dialogue handheld camera no effect directionless plot contrived romance whole mess silver real actor terrible henry do good eat suit style much more",-1
"i recently view atrocity film program think awful as say tagline pretentious trite petty phenomenally self important consider myself fan film all thing film offer want watch documentary festival watch e probably more objective recommend period",-1
"i do n't remember care less character come happen go realize 's great pastime navel gaze but people either too despicable too bore up time it be worth though discussion follow show under auspice key Sunday cinema series do make allowance possibly woman do redeeming characteristic disagree",-1
"movie industry tricky business decision involve private life too that be very original thesis feeble attempt making insightful film film no good proof industry 's trickiness than see Schell trapped inanity insight consist talk head rattle bullshit like should make studio pay lot make item stay true artistic self do our relationship not professional it be private as well it be complex situation handle be n't yes dear insipid dialog get glimpse palm tree hotel lobby American poster no sign non American film presence recurrent slumber session inevitable making minute film feel like age jenny spectacularly unconvincing justify presence frame",-1
"apparently mutilation man guy wander land performing show self mutilation as way cope abusive childhood use word apparently listen director Copp 's commentary do n't available reading up film prior watch viewer wo n't clue fan extreme lure watch mutilation man promise harsh scene splatter unsettling real life footage but unless they be fond pretentious headache induce experimental art house cinema they will real chore sit minute ugly imagery accompany Dis sound terrible music incomprehensible dialogue mind numbingly awful drivel perfect way test one be sanity you have still get all marble you will switch rubbish watch decent instead watch whole thing but well aware i be completely bark",-1
"this piece filth virtually impossible follow sound crap picture quality go bad bad good bad again thing happen no apparent reason character appear disappear director suffer massive brain injury production poor film make aside story vile just sick evil t like rape murder self harm right up alley simulated scene murder not enough enjoy clip actual people execute watch almost all but turn see brain blow never see film leave feel ashamed dirty",-1
"i buy 1 not know all thought name mutilation man not very funny least fill gore be n't funny alright disturbing very disturbing do n't mind disturbing but just do n't mean except child abuse not good thing quality image terrible act no acting just up mutilate himself minute probably material 's extreme gore do n't watch it be not worth time just awful wish never buy mutilate guy this",-1
"an garde nightmarish extremely low budget film delusion grandeur hard sit message child abuse wrong wow big revelation no clue wrong viewing yes that be sarcasm do n't watch film you be offend nudity either male female gender do n't watch you be least bite squeamish do n't watch care act second thought just do n't watch period grade d extra make the premiere interview delete scene still director 's commentary 2 version teaser trailer music video azoic classroom video experiment",-1
"first all love good not afraid touch art but zero budget flick none picture quality damn low soundtrack most annoy hear as well super low quality make look not as bad as real junk be n't no concept wafer thin storyline primitive act rare dialog think count sentence whole repeat time lot film sequence indication kind audience crap story young boy watch father rape kill mother get psychological damage as adult go tour perform self mutilation far good but pseudo art idiot director plot just line cheap produce shock scene row neither message nor make any sense freshly take bowel throw naked bound woman earth hole why time woman thrower whole bloody movie disturb yes sick yes necessary no artistically no mistake cheap gore art as soon as possible visit psychiatrist watch pink 's the wall similar topic work artful way hope all gore head remember not look cheap make obviously no sense all automatically art",-1
"this good example not make film very little meaningful dialog no context event constant cut seemingly unrelated scene result confused clueless viewer plot absolutely impossible follow idea present meaningless listen director 's commentary lot human atrocity try wrong emphasis child abuse include stock footage real horrible act violence include war time execution although work context feel idea present resort extreme content film absolutely not weak stomach easily offend not under any circumstance show minor climax anti climactic compare content rest you be not listen commentary while happen probably miss director 's commentary shot sit guy let talk no cut type commentary while be n't necessarily bad director end up ramble lot often spend minute time complain college film condition producer bad film dozen thing constant negativity detract essential tool understand the shoot many year ago film period year extremely low budget video audio quality poor do not make bad but do make bad bad",-1
"spoiler warn all rate 2 idea good but too many stupid error fail make psych drama all never fight initial very strange doubt mother not believable mother prove supportive loving later the rape victim not unbelievably naive always fall crew 's strange traps friend unbelievably nasty thing most unbelievably Ethan fail control crew change very much leader crew hey say people think guy jerk but change opinion just do n't manage convince single person crew right friend wrong just simply hate provide no explanation do leader funny note girlfriend think watch hill come actor successful tv series cheap way viewer",-1
"i see time period have baby wedlock not ruin life but stamp child as bastard day single mother very far fetch but very true i be not crazy laugh stammer either problem difficulty find funny time do n't know direct marvelous reputation do know just nervous frenetic love bring up baby but just embarrassing i be sure punch church function probably spike but need drink watch again idea girl drunk order get married pregnant just add misery entire town turn under circumstance outcome really funny course shoot do n't like it be wonderful life either",-1
"this very low budget comedy caper succeed low budget dialog stupid chase scene uniformly bore most screen money save series crash explosion parking lot film 's minute briefly glimpse port potty early scene certain wreck spew crap film 's chief villain no prop purpose whole film depressingly reminiscent occasionally come 's studio he will time director few buck camera but discipline impose",-1
"time spend watch film time waste not dislike science fiction not reject any genre se good work any genre film however not good work can fault visual not involve alien makeup special effect impressive story not out bad comic book but visual obviously all maker interest attention money go direction alternate sluggish confuse not all sure exactly do at least crucial juncture act mostly very bad no basis most line reading hint it way page director tell suppose mad sad scared okay series pilot excuse correctable shoddiness area regard as essential dramatic medium i be astonish pilot sell series money hand",-1
"i think like case study not make most filmmaker 2 consistency problem remain begin end plot extremely predictable use bit piece most not all previous successful war storey generate graphics too much like view video game point no attempt director add realistic quality story interested budget idea work but do not information like project push limit low budget too far result production drag viewer story imagination engage actor be n't bad but plot need more innovation",-1
"wow see really bad time but truly take cake it 's bad i have see past decade no exaggeration as army veteran war nearly impossible finish watch ridiculous film not bring memory far but absolutely no attempt authenticity film not much as tiny little shred like written 8 year old child get all notion war soldierly behavior straight comic book film Hondura clue but ca n't fully explain atrocious production value ridden piece trash try list all endless technical flaw but virtually forever ancient unit shoulder patch not see worn character 's tag like worn character colonel collins actually spell use reversed mirror image n Russian alphabet not alphabet list just go on uniform equipment plot most especially behavior character single scene just chock full ridiculous flaw inaccuracy utterly mindless neither storyline itself nor character least bit credible believable all laughably childish extreme obviously mean appeal strictly pubescent boy little doubt film utterly absurd short film absolutely no redeeming quality all it be total waste time i will strongly advise anybody reading pass garbage it be truly not worth wasting single moment time",-1
"i try watch military camp overseas mission let tell you will watch under circumstance not piece t though minute set tone weak porn quality act weird blue plot twist unbelievable situation behavior get worse do not single save grace yet not bad way make funny watch it be just horrible i have see quite many life i be not snobby know all critic mean i will enjoy most extent they be bad man steer well clear friend",-1
" let fool rate r extreme violence no extreme violence bore S t expect cheap Rambo 3 type action trailer promise however just boring boring nonsense ton lame slow mo flashback make no sense avoid",-1
"my wife fanatic as regard case buy season season order personally think big farce cast equally bad stick trash as poison ivy embrace vampire few female support cast member equally inept portrayal i have see well special effect old republic picture serial see as child understand male lead remain short period time though do n't know choose not please do n't renew season as enough enough bob",-1
"slight spoiler hunchback year old boy kiss very cute year old girl eventually sex time act lay bed not touch day conclude do not like sex much do not want try again least few year seemingly fine opening teleplay boy discover homosexuality medical drama post pubescent teen severe hormone deficiency however as plot develop emerge story year old father support encourage overbearing mother point mother preach worker not as understanding as every step way son amaze never more proud the young father 's old sister cold brother begin pride sibling you cool as give encouraging warm hug year old father want father want parent not new baby few minute birth appear healthy happy 4 month old infant just as baby bear tv be 's young father parent happiness insist change dirty diaper year old father sincerely happy holding baby while teen 's mother peak shoulder fade black",-1
"with exception family new season bad than season ca n't imagine think as fan horror tolerate lot gore mindless mayhem but series get bad outing ca n't imagine dishearten actor crow to work day toiling churn crap story too much ask character damn fate storey not engage care carve up almost episode end mindless blood let go gross shock any sense revelation conclusion reason subject hour bloodletting 's effort season disturb sexist violence wander pointless conclusion ironically production value performance tend up speed while content utter crap great hope exec producer 's 's under stair but shall",-1
"some filmmaker participate series really great film but sure as heck not show much skill series particularly write ok season somewhat good but new episode create just stink i be huge fan horror opinion vast majority episode total garbage nothing new genuinely interesting few visually creative it be just typical fabricate crap uninterest childish poorly conceive case flat laughable much like tales crypt good thing series offer great nudity series blow hard impression hire bunch eighth grader write episode maybe do",-1
"horror fan i be speak 's although you be under apologise deem insult short appreciate have imagination disturb well write original storytelling punctuate unpredictable well plant scare deliver convincing performance heartily recommend avoid steamer director apparently long past sell date it be no accident almost episode feel as be not blame squarely shoulder old boy 's certain likes carpenter barker actually do glad good sense miss as i be sure ask partake more point finger creator credential include logic defy depressingly ill advise tv remake 's masterpiece the shine indication state television today starve good tv horror applaud any old sloppy schlock network excrete set sadly maybe normally would n't point add comment do n't argue fault merit production i will just rate accordingly however as series woefully lack any merit sole exception theme tune write as more warning than review do n't waste time money disagree it be more than likely have n't see enough decent horror earlier film director much good place start but master horror assess work they have never allow graduate bachelor 's degree unless course study degree university S t",-1
"accord 's master horror segment imprint ban figure i will translate Swedish review just write it hard not any sort expectation killer director 's episode master horror series cover imprint do deed look very promising story mostly take place remote Japanese bordello time 19th century tell tale journalist search woman leave promised return tired dejected arrive bordello hope end very long journey turn prostitute deform quiet girl know desperate man make tell happen left story tell as deplorable as hard swallow thing hit episode unnatural Japanese cast most speak fluent American English but leave it be not big deal big deal however miserable rest 's tale move slow pace could n't help look watch times minute extend scene take place middle feel pornographically intrusive not scene interesting feel like violent just sake violence itself no sense style purpose scene provoke any kind emotion image bloody fetus roll the swiftly flowing water all honesty emotion provoke feeling disgust journalist seek love leave play billy most memorable as frank Nitti al assassin untouchable i have always portrayal very icy mean good way probably almost annoy terrible not good way act flow no feeling empathy whatsoever display really bad overact character suppose react awful thing subject sit sofa twisting turn attempt escape horrible forth Drago i be grateful most story tell memoir geisha play deformed prostitute finale probably suppose chock maybe revolting horrid but just kind know blah look watch again time just wish episode end maybe finale cause smile just bit but that be could n't help think episode red dwarf upside chin danny john eye glue make look like alien lucky you have see episode decide imprint forever ruin visual end think imprint finally end thing pain watch worth hearing main title theme music believe used episode series big warning do n't think point costume design say least not lacking style refinement but many film tv show much well show Japanese geisha fashion nothing but inferior disappointed 's master horror episode boring uninspire pointless word it be really really bad",-1
"there not original idea story theme pull various source few ninth gate mouth madness carpenter film ring go as far as feature damn glowing circle ring use as film 's namesake soundtrack carpenter all but lift hopefully no oppose comment spew word homage yes see theater play 's deep red claim homage bullshit cop barrel throw gore disturbing imagery pot do not make good horror film carpenter use know fade obscurity acquire time machine",-1
"the redeeming quality bad enough comedic look like porn industry drop actually see well acting low budget porn though actually rent kind gay porn classic scene watch ass nick watch wont leave action sequence show awful production but really kind funny good guy transformer weapon scene all fake sub machine gun scene replica top all weapon swap scene couple m think budget shortage gun not enough good guy bad guy fight scene poorly coordinate fake as all hell remove pin spoon grenade explode ca n't shoulder launch missile any kind while ride inside helicopter weapon throw away do n't suddenly appear gun bullet throw away still pretty stupid unless no idea big slow truck drive gear make awkward action scene really cant believe like actually produce hilarious nitrous oxide maybe just drunk",-1
"early heavy war time propaganda short urge people careful spending practice effort prevent any runaway inflation use scare guilt patriotic jingoistic rhetoric normal time government concern sudden war time production therefore wage increase subsequent spending practice not check cause serious problem war truly window past historically culturally",-1
"this well informative film vein frontline problem frontline do piece manage bring l tell story more troubling fact director film think tank war supporter occupation go south do think happen invasion go really well too mess up pesky film feel like apology occupation than deconstruction act war itself suggest war run well as any war well",-1
"there overwhelming response yet no insight critique methodology extremely flaw simply continue journalistic style analysis play audience lack knowledge prejudice order evoke emotional decry outburst negative diatribe journalism tell viewer fact order predispose draw conclusion predictable instance idea civil war chaos loot all supposedly unexpected response collapse governmental infrastructure follow Hussein 's demise not all symptomatic destitute culture doctrinal infighting as symptomatic vein Islam itself than failure police force restrain secure declare law i be sure paper would have explode accusation police state fascist force aside analytical idiocy film take few leave rest claim so refuse interview yet question would have ask no doubt answer inquisition individual receive as vice president deign interview time writer producer most certainly twist word could n't roll tape actually opinion answer logistic question never watch hear far neutral glimpse situation ground bias asinine approach journalist large unthinking herd want comment war ought least base idea thing little more reliable than coverage commentary interpretation smack vitriol simply create further want think want tell medium think",-1
"this bad q go point see it wonder sit week take make think worth it kind personal favor van",-1
"universal soldier return not worst no honor to film attempt make sort statement accomplish artistic feat but fail pathetic offensive manner however no see try little succeed completely as do universal soldier return film action travesty virtually nothing recommend act as bad as any i have see plot terrible predictable special effect pathetic short remotely connect film ashamed return make previous van fare like groundbreaking cinematic masterpiece bad they be good believe tell not i be really not sure say doubt many people consider seeing have n't but just case do n't",-1
"no firework despite violent action science fiction film reflect quality scarce largely imaginative theme genre screen too often fall short effective execution as result insufficient funding inadequate invention unfortunately producer work lacking count woefully case essentially no budget operate grave mistake attempt depiction gamut event as scenario particular special effect space opera warfare appear clownish while seed imagination lie fallow most fatuous misunderstand basic scientific principle frequent firing weapon seal environment wayward law gravity enable freedom movement cast member while inanimate object float but easy accept than pretend any episode basis plausibility plot involve escape life sentence prisoner space station penal colony waste landfill moon various attempt obtain passage earth few capable player present execrably direct timer production team waste effort as holographic pornography while ignore pressing basic requirement creation state suspense impetus",-1
"i hear 2 drive past cinema holiday really do not much notice buy original lead sequel subsequently start read return ask friend think despite horrific criticism still go way brink buying see hire be n't expect much but think half decent theatrical release all often van big screen well nothing prepare bad almost cry total waste minute 2 hard explain bad honestly idiotic film make no it be more than idiotic just can believe get can believe not murder stupid people possibly firstly van actually think script finish film good secondly fact terminator 2 air force status himself film simply can believe stupidity take itself seriously but come audience like spoof example 's daughter yes human again i want daddy Seth so i oh yeah guy try shut pull huge lever wait write act all round like act i be sure Mr director model 's reporter girlfriend April cartoon teenage mutant hero turtle refuse need story mean come many clich film possibly use listen fellow user do n't touch barge pole conclude universal soldier return no relation whatsoever fact be n't call never know sequel human again hell place access Internet all new uni sol look like drag street unconvincing pure torture watch favour do n't torture p S good jump building shout oh t",-1
"i very skeptical sacrifice precious time watch film do n't enjoy all jean van film like blood sport managing sit all avoid avoid avoid",-1
"van say we know go really horrible saw minute know bad but not think bad plot awful van get old finally but unlike Arnold as well forget do n't would n't pay film 1 5 star heart lie wonderful action pack thrill ride well maybe not but marketer sure like think would n't john",-1
"this awful ca n't think thing good plot hole huge drive hummer act bad jean ashamed say dialogue dialogue think fan use comment loosely more like guilty pleasure than Goldberg cry loud nothing good come make film bad bad ca n't watch bunch friend make fun get top worst all time 2 hard 1",-1
